ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,target
8.927078148301744,241.87510504564688,22821.254376566587,8.54973827385147,367.97555785867627,380.1972000224397,10.859287278110344,75.8570678201616,4.60186095914794,0
7.369988620741592,236.4767207245789,18998.34682299137,7.404434524442212,359.93056566019067,357.0662032160293,18.020331094548112,58.27125706252144,3.463852437148298,1
7.30955640748172,244.83977006285767,22277.62602183729,7.715571777425199,369.0388410331244,477.2353812842728,12.475118719828004,60.806902070210526,3.707413724281805,0
5.685216462878775,154.570002031332,17628.04305899483,6.664443788811873,390.09473084486194,324.42777201529094,17.35258560884438,67.40730004769044,4.066156997388842,1
6.965279871760655,162.6994498936365,24312.03779826068,9.129754931533986,307.75921070146586,490.8155214111627,15.512058813845272,102.69586775988034,3.969318295936528,1
7.117917746068107,216.11631856933127,20067.572788819743,9.605650817390336,349.0849489661236,331.97166097165444,17.539129697152987,84.03285791706688,4.213567957421265,0
3.623165848258656,156.89891668869294,26738.525360886008,5.02314259061121,388.7522530536979,388.75262033130286,17.19601210467721,63.56487021843476,5.370205548696381,1
7.83336100102891,249.3400530553223,13394.731607479194,8.341669769803286,393.1378719260449,443.6291232113895,10.98334419100712,76.64573393234751,4.27097313834306,1
7.858662778844826,210.9547539715404,26703.853473458294,6.509065394637483,341.3418986714621,374.07284473023,8.811986111503131,72.79979790650012,3.42247052094365,0
5.040331692395899,232.23447906840016,25653.690231044748,5.929307621591023,328.329579682243,529.0525352665002,13.539409584490327,38.34673827787296,3.603325615207352,1
8.167792632308252,200.91375467195093,27141.36290294348,7.262416638654269,344.16113431571995,525.5987875011582,16.142284003388227,66.23143553591859,4.289395484098247,0
8.90373377508948,194.216275243167,13319.495705340682,5.56689579210772,323.42436241769934,317.3492443408267,17.130157597690697,61.42879054902781,4.365169641644011,0
6.189699260391608,224.4329492970915,15229.70286870656,5.879183845348483,366.5011179434794,649.8057645659717,10.257514712309728,71.78094925825795,3.027371480146623,1
3.629922064880713,244.18739150014136,24856.63320937223,6.618071066219877,366.96787330342215,442.07633661599806,13.302880139674071,59.489293507127485,4.754826393219847,1
7.725332908074757,252.26549119785653,36477.73811241909,8.38676100823379,426.5435897565111,339.41132665631415,17.485844248946023,60.48388466227112,3.7248367036447,0
5.6664461454272965,142.14781059875196,24383.741538214686,9.989551220939507,320.264283097194,511.9540006446537,23.60429797466412,77.03048701396436,3.836823301450685,1
6.510972334665771,188.882918964652,20081.74536239565,6.559697825911671,368.9857394224101,367.9345550600072,14.807579486368354,101.24825299493676,3.9625251101758447,0
5.352565979714757,150.49521432008484,27795.73204094097,5.464057647765709,445.9383911976929,422.4225086996837,16.144510444073376,78.37484518269918,4.7791870088188695,1
6.950786515485461,201.80549063698905,21709.647708957324,6.120771056260089,352.3037707030098,417.1844457622795,19.683492919789387,49.23680885668419,3.997975215085431,0
5.303764336866174,231.01878381910217,6675.682244593603,6.100064295307396,388.8020447777728,465.83053937185343,14.531245248436164,77.668020274499,4.024520850722231,1
7.368165576531881,204.0414512166342,8524.874645571706,9.469763496724733,429.8143221517852,328.5652877634906,11.173154976335924,88.88881942793677,3.6842633826061095,1
6.934503590060883,176.96943085029608,15323.40882188845,5.666870422440619,369.34180307751546,435.94838605718,21.81315970022024,104.74769954043892,3.875238036589964,0
4.850104171409935,186.6761758414073,32808.307503166296,7.496262512744353,293.75792693247007,392.7004931377779,10.63076914845368,85.15798297045511,3.8853855181381753,0
7.06183097218188,215.9463220151335,24991.766020523846,9.138390839362147,321.4733595649965,431.4246894278691,12.950444156120966,64.02559032278475,4.299018586936102,0
5.202672012815987,195.32968870541464,23051.44185713561,6.959567222404004,245.72894850146668,473.5484840274566,11.659196215970724,49.5223302805099,3.9279805758489776,0
6.665495068276907,222.48777206240769,25319.913867098738,4.970958566316776,339.0597495868991,318.5643303881261,19.368697905911915,72.71677464001053,3.928495392384576,0
8.506979070074129,197.7451411812109,20098.19951797769,6.456555757336727,344.1272533979067,555.9197962034071,9.02835890624482,78.93309630823819,3.8817938351483177,0
8.136497868762607,184.23185351536503,30031.83918131617,6.2153073095431495,373.6527906286026,400.6118991277568,15.288781634068698,37.78709664212387,4.20418584976586,0
1.4317815547427415,228.1303828552258,12937.246890752847,6.214772832308696,319.7341364581184,495.3798826950329,12.033343963332584,61.14111864040949,4.948442555998784,0
6.941278904431053,180.81772204590763,15433.134836912068,7.140121953336555,325.5158572423616,480.8785435518915,20.3023365522418,61.52068662046166,4.178959771570964,1
8.174028130575552,192.3904297923974,19808.537766302456,6.955821311242535,377.7001885394087,503.5221724423336,13.78097300450088,59.54276869716072,3.986780704094196,0
5.058108868565138,238.56938041349943,34873.9345228707,8.983276144386597,374.4335045168568,669.725086180179,13.353181433963528,76.52179974552398,5.106655774420084,0
6.75076118602011,207.2545053634248,23642.992596628425,7.691012379460733,293.7830398628194,446.6969390598088,6.0003909304893455,30.90081514607788,2.77772626475094,1
7.480728113602178,117.05731445445494,28357.94277394804,4.702820909863455,414.85578396069553,472.05933940894187,18.340212078035847,76.3445814685711,3.714874787439821,0
6.684699736748975,193.84093110096603,34157.18447357784,9.876574050392144,344.5354072354149,498.063996249716,8.818756566850709,66.65935223322833,4.030659830632323,0
8.839583902216155,246.0664756445115,21179.76258787499,7.717662267670843,343.0473836611294,753.3426195583046,16.917900791784916,60.43603209332861,3.1180394543789456,0
7.967344823111111,180.531706882548,19384.03743152532,9.86823789169532,325.4968478984836,386.055331240947,11.265127234658166,67.27220668185265,4.069358772118035,0
10.308477656813704,217.2197464316332,27653.235184410696,8.912266340684624,369.5312063532323,382.9515048389693,6.580401550826252,59.57603991058592,3.285077052469842,0
6.957433637931853,214.38013896465355,15007.421534208548,6.997160010542585,328.8187599960376,468.5550615423049,17.40726103994774,104.20710403163932,4.892050440191023,1
6.405392481776244,183.867245042979,20526.30683510295,8.450272354606483,366.1766335901449,548.6377020787955,13.448796635489714,69.0541381402804,4.531920781408072,1
7.814250246965275,203.38346319871127,24470.20425633589,7.631406985299353,321.9745696764728,516.6468166551115,17.24290912056989,80.65197813729628,4.10466196258988,0
6.316470521496127,187.03011599287933,32651.802764338703,8.14917752207392,314.2083463145692,463.341216610962,14.243420688434355,60.26917985417959,4.902735485533553,0
6.481890279167193,179.91971076115584,34698.62116044991,8.538491677011507,338.0123232135529,504.397152163848,16.40936386733148,59.95481516616497,5.002360532741289,0
6.742622398258796,209.21734414391312,15488.95674774774,7.452361819474242,351.0522422487651,408.8535621673053,13.921281660382531,70.20524060392015,4.964672640375529,1
8.746985976471965,148.39372373034058,22174.781140510226,5.459171832896898,369.3698813089175,407.3808248759786,15.892078526968646,72.16401932471842,4.7637305356972295,0
8.07261240298569,210.2697797493537,16843.36392740596,8.793458647829397,359.5161693303079,559.1675739231314,17.263576037622727,68.73898910812215,5.082206246764563,0
7.240351005742477,201.99719579558885,14462.674308376983,6.737176049704408,314.04313722531634,534.8009877536372,14.213794455179992,82.94581671041593,3.782971899999771,0
6.804796145017353,223.99570054773503,17196.05471106186,7.112622452037526,374.30913050785335,344.7183136168977,15.457383444412072,60.1513458244811,4.847312561784218,1
7.971298747449369,151.03292956434998,29827.79396925428,7.662153935671093,405.8298937913429,376.91221168815696,19.382739124492105,78.16013325556787,2.439140008548254,0
8.064170137236562,209.83933337513497,8712.00258845446,8.591510126308991,355.44372109287366,338.8481579462765,18.72131156504708,106.2430659759468,3.246077223248075,0
10.015189062467666,210.1267169600137,9064.035830800274,7.198432414854298,363.5618201103673,324.64790875398586,10.213058200550506,92.64389187192104,3.846547549446087,1
7.611982388879645,190.6628035986414,9138.02934425656,5.224256299847236,329.5806789162711,577.4447127405397,17.209367371576377,65.33324119070701,6.494748555990993,0
8.026773255939636,169.33384297410385,19168.52677313427,8.08149616212991,405.5273371997452,350.57737021131976,15.17753397480999,68.00393183332473,3.735983475553888,0
9.159660476654182,195.42331583541176,16679.33516427072,10.11046222802238,301.7464105813696,404.6591026534681,5.196716755320665,55.46675876416365,5.452362325257576,1
6.879959452149452,163.59333933683183,44586.81265100216,2.7417121173046723,219.14893472568303,554.0451045000362,16.521941961295283,67.53326015210645,5.688206949361446,1
9.969273220889765,237.02286314170908,26944.681919087245,5.588774777187212,334.32619561356785,379.1379771688184,13.008179823923117,86.18505832200404,3.643379015016296,0
7.15642449459831,197.9935375069824,27025.20696302464,6.734527285410932,359.7105171689742,448.4571606938775,12.511973428093428,49.29984943296899,2.958414711590032,1
6.255149748918091,153.6404934497769,24316.16333992184,8.211595059274757,367.3445340402844,295.04249226405994,12.50366064624518,91.27079222907058,3.146482535996279,0
9.678050853902558,188.3687407851482,26402.703957347483,4.074141162371888,395.9042076651159,325.0011155437085,16.917993803045192,91.4168799725022,3.0297003349809173,0
6.140877556947864,197.87608974936683,26687.87448333394,7.587196417947506,329.23185293501894,548.0727613161172,15.836330205236152,41.26364788367695,5.359460295012964,0
9.764658133573889,119.16401026970028,38781.45742184306,9.33463209267385,380.2306339146789,512.3318462889422,14.967733008954667,59.193176374404274,3.0245711775061466,0
7.638761770450097,178.2716356163275,18308.50267385409,6.5480978205934415,362.3328716997573,394.18098454523806,11.291787733653564,81.98915623472985,4.496626599284417,0
7.442023084023342,194.76387129742383,34565.70169026524,8.49334762370914,294.83621768880164,350.0851155438649,18.96201400930363,79.95832130270405,2.894651172139397,1
7.040244978430556,192.955982524112,20988.429409692693,6.422359010887423,320.94884424973674,381.3573498745669,15.396455073466427,88.29846498119494,3.993409763685828,0
5.890870358820865,184.05576194736528,34920.03934783447,7.401366802222235,343.7916030051521,281.54445162396865,14.728773481703,62.60168472008096,4.370776559745803,0
7.593176933452913,201.06873653884213,19214.186356768685,7.710119970074899,351.3860801079073,451.211448561067,4.371898608441143,74.67398585297599,3.54209264375375,0
8.468741062907595,132.45648354840728,21038.442612673443,8.001377824874378,345.00073466919486,360.5755864381471,10.742960445080882,64.50893407280407,2.876995630567156,1
7.88659122732868,213.05259073034645,38852.029635921295,11.1707886197812,281.70077681472634,326.1153502173294,10.385172454825522,64.66250070111096,4.589983507854727,1
0.9899122128791388,133.21694156018071,16922.853898585203,9.29328864439756,444.3757306927798,322.29119123589123,10.430076340816356,43.57846551188423,5.160603788160604,1
7.371085073209565,207.71682442123483,24913.83716589005,9.616330436939966,362.3001800484017,363.16853841901815,11.542661782175117,67.72070437929213,4.4125895367028125,0
6.692531669059861,200.40435093805635,37033.152091371725,4.7270723230968885,280.8449162117161,376.6727942156429,12.48525698991665,57.8184837106709,2.9421153671384173,1
7.54370046605691,161.6231416269478,19116.01208412308,8.493406748544633,289.9599528593499,440.2834455687122,13.336769607800932,80.24323688941075,3.630536578397464,1
6.810466516571186,209.7355587588769,32602.340084234176,7.422781036509128,341.1742693508908,340.0300885558946,16.7367485947957,42.34946082233678,4.402339512540909,0
7.6021214747799855,199.3531655276972,11346.143452721666,6.900379647327515,304.9664881421143,210.31918197203672,17.925782394769897,62.846672633452144,3.6988747689394295,0
10.268414718941344,225.0742180753637,14694.420624957002,6.72284290895704,300.7637719072286,353.6309128926869,13.55379640812282,64.01294426739247,5.199864588297582,1
6.89792271658945,173.39092815255935,16616.51661653825,6.35293353105966,329.3397676162268,337.4360877112996,12.446975630517784,60.15941276592294,4.490105279441128,1
5.386307352101625,212.5929905085604,40149.316556861646,8.124231912485545,318.7916672292244,355.5464203360061,17.348801665880217,64.21090504359704,3.6625634650940575,0
7.714312671631406,191.69263971651105,19789.63607997825,7.856556902117845,340.3263143932337,377.9263683128556,18.917026715796226,58.69220411270067,4.425133970460173,1
7.4132883405347805,196.45230247043963,17465.345582051854,6.309195827173505,355.16479233181985,300.93349153001304,13.178068884095296,80.60477634414252,3.290105906261202,0
6.363836377773103,207.4224363390239,9844.70229260938,9.76592075851118,320.63072496033186,466.5925435157815,19.15626102242652,58.26530475159186,4.03898350222683,0
5.171434094056084,207.28053076460185,44612.75135831064,7.287925242270102,300.2542576645056,552.907589514154,12.723724502994912,52.23773579891306,2.949431503010539,0
7.063646975622253,140.61286572717435,17941.811255910274,6.275304600259224,376.0461562079458,402.593602031447,12.439739683775372,29.468428123944623,3.395866240165589,1
4.739548767002988,162.24688566600025,27215.90274170991,2.862535374452988,372.8150748102446,437.21759018140494,15.13047648872248,65.0912914244809,2.942348225414489,1
8.692115322047213,144.2363578280657,2552.962803650125,9.202633941435824,347.9751368047353,517.4274708823453,13.96342114247642,42.388661324476296,2.283475159435164,0
8.5759391744694,215.1367210669539,15778.729395634698,7.532773070641205,316.95948955885405,359.8300725546534,14.944675006363752,79.46399242049523,4.002128659925306,0
8.870278259927936,193.3699479440457,16854.129457255585,5.180105640804004,318.3546116426661,355.47092500991505,19.032218873257307,58.809199438070856,4.18274066496293,0
3.730128006866974,230.2994554356198,16892.895661907474,6.997171606989552,323.5204705490758,456.9057035035981,10.342145618690552,47.09550576962265,4.943032174246396,0
4.275159672976756,229.4431090571344,26098.637956382463,6.525202657012258,281.8968271540717,508.7920977971788,16.13320320017999,66.65419278262647,3.7328560505383,0
6.574083863949985,186.94421135042364,22723.80995899501,6.212264734972436,330.7896948074798,385.0189505628823,12.062533812111385,72.59527718777949,4.977323507740182,0
10.43329098280438,117.79122955039698,22326.89204571865,8.161504810728331,307.70750861182404,412.9868337903324,12.890708564511783,65.73347838938281,5.057310516515726,0
6.538207172663557,214.9928660824678,12330.406567718495,7.300091677163146,389.817035687869,465.35266497958105,22.089401829204974,24.532773339318773,3.426266448712848,1
5.613562647017462,204.5693658042977,16615.908152421656,5.618949090806702,316.0998242171189,341.5236715512083,15.1739562558098,73.45016449811061,3.465088675725583,0
8.003031485090926,186.46308214058988,15007.272681730628,7.697323746237285,355.7260064460456,561.6131872428542,10.153232867574502,67.00035050057923,3.1375512055381387,0
9.443358884146123,73.4922336890611,20438.2246900842,8.024953110998103,315.80565878312143,458.67723149125976,12.53868068723142,50.85247033933497,3.4866464085132063,1
13.999999999999998,235.67745759489725,24008.992039567405,5.635029028384104,381.09771140614384,460.74526726991496,13.45253751738801,72.85946769731282,3.170993873808265,0
6.584839333204741,196.13398500592663,16609.92548912884,6.6739774050955365,323.37235198449326,304.7136645413463,12.50155351190216,85.68214597229073,3.919954569326576,0
4.855587760461034,145.7903698736801,14905.255911832408,9.829674656014388,392.6674818123875,459.28803709314167,10.44659031424169,52.28948387836278,4.697153025520578,1
6.848033469174725,165.81532563767107,6068.454884948079,6.132131503643628,373.20683366423054,442.786266709012,11.11817146179277,64.02759950601768,4.257037542698211,0
5.5242965308965095,157.14242432238996,26220.174214138155,6.344585274835143,379.788376466985,475.34227152384017,16.903180314450765,51.10661420520598,4.033391217742071,0
11.496858885301972,186.1252959253385,12253.303388605282,8.066979900780302,325.40934121797244,260.53175818559777,9.674082913742552,68.07392789734237,5.005193167286548,0
2.1285314339651724,192.696421954902,24905.28452100044,7.757769765315594,383.5198922141514,473.5500652595829,14.286493235032935,56.34782990835943,3.842109416766354,0
6.8503020324159625,167.98503971803825,40588.43383077968,3.372369253748352,265.4311206198224,300.41174395019243,16.00520675269331,72.36321679277631,3.0802967096198777,1
5.966000488790355,194.7962210453863,17350.05853092619,4.466577191045226,404.60998206731705,406.8063023479088,11.539986637944082,48.17335938088204,4.177139265761123,1
5.343075102966485,211.6620911431769,45166.91214141498,6.651801292027482,279.76749968588933,485.95971744569687,19.682336972782764,70.54686225078603,4.240031707717554,0
5.122648454950097,195.0188877884117,17279.51374941266,7.027441295267254,336.46604197360665,446.71221913474346,4.861631498475731,72.8375396737488,3.5045245337918667,0
6.728004385653386,201.1268956256237,22888.788064695444,7.663987986322337,319.46349086183164,325.5375394237454,16.788306066307086,58.96122018291547,4.410697353226663,0
6.917920215961807,223.33295857436312,17862.14273245675,7.995890069063245,299.4027728640334,428.9480234120351,12.2309078320269,68.83682935020515,2.6914851352386666,0
6.825467900630395,187.0517096660741,46140.12684950231,6.137757462086741,352.7021822368813,373.4272354878943,12.606381646809666,58.7522013156628,3.027449578045163,0
7.1252110755305536,209.7467711974657,16701.56597534472,7.458741450053704,320.50094487053195,404.7045963253844,18.9527967341603,92.34737526315509,3.9080753459125,1
5.489248054892975,134.56027614485654,15979.334793250777,9.504361027329772,366.21442792036174,418.6420627869962,12.89763544595712,57.78086931645738,3.987012090604247,0
6.901710202557188,173.15391505725697,10323.957841371875,7.436807555796994,376.8117079769051,538.6207869603159,10.401972967008817,36.75189767253448,3.0356705967120168,0
9.91709205694149,196.6037461418109,37215.22683519184,7.408017537424175,247.9348552726031,522.5485530728815,5.512039717949506,77.83081603593753,3.3933253802234224,1
8.248703054410829,201.33885676642785,24912.87970547044,7.877666104360982,389.0888439704477,415.68344786117706,12.84204806371406,51.85915054211897,3.5405320044112223,0
5.276323544024682,186.38259033476703,42063.87440465939,6.862988074575324,319.8379854103831,312.0025326122228,18.9644180949158,71.39897597610201,3.883029041117391,0
8.149437297610588,220.2037345432257,23978.10768273247,7.384126121281199,360.4140049696167,461.80454812006025,13.364676879325884,103.38020997579588,4.949257360747264,1
8.291299005968142,211.21703429690413,20008.13495738684,8.76787503481929,275.7673210671818,475.9091298984672,12.614668895286345,66.61298363412858,3.4247019206523897,1
7.95387811515525,178.06654960793912,18677.27922204908,5.699539953172675,368.21767979927,356.29434097052064,18.63860277305793,61.46280650584555,2.860223970222824,0
9.73956194896991,166.94886404872258,13623.160062865045,7.23592175948416,385.05913433199646,369.59128906677967,12.32260382095626,68.50585164506361,2.568079876725237,1
6.139743031734375,168.44421445078433,23894.13600961513,9.49458169766203,318.0260869386588,494.1291249442764,19.11602216327003,60.26476691187036,3.841221573687875,0
8.206499937809191,182.90535936011904,18949.97553945145,6.662948925443871,347.1325620128893,332.8553212567344,18.328401148653768,66.68838419391717,4.225120930188118,0
4.812433652167467,250.1839535043676,11465.575643229397,4.362641197928316,398.1619035842361,607.0265423247766,18.2100315015482,62.51146711144481,3.020995900341481,1
5.57475584790786,189.70066476028344,11512.46584166365,8.720971883476519,329.9396312294063,331.3303524988976,18.01699087055385,66.18864160540393,4.371806161291622,0
6.792125450218405,165.79428627237527,17782.604408324907,4.970601199345966,307.7527028003663,370.6005777886272,15.138093781477435,96.60054206778784,4.042637641436024,0
